,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
1984,116021357,Sỉ set 30 đôi Vớ trơn Nam Nữ CỔ NGẮN ,"       số lượng: 30 đôi   – Mềm mại, thấm hút mồ hôi mang lại cảm giác mát mẻ khô thoáng suốt 4 mùa   – Chất liệu cotton cao cấp có độ đàn hồi cực cao   – Sản phẩm mịn mà, không bị xù lông khi ...",150000,150000,dropship,OEM,0,0.0,0,True,Leemee 2000,773,9,0,False,Root,1
1985,48167768,Bộ 5 đôi tất nữ cổ lười kháng khuẩn chống hôi chân - Màu ngẫu nhiên,"THÔNG SỐ CHI TIẾT SẢN PHẨM:- Tất lưới nữ chất liệu cotton an toàn, mềm mại, không bai xù và thấm hút mồ hôi tốt, giữ đôi chân luôn khô thoáng. Thiết kế vùng lưới thoáng khí tăng cường khả năng thoát ...",77000,75000,dropship,OEM,3,4.7,0,False,haopo,1308,13,0,False,Thời Trang,28
1986,80697944,Combo 10 Đôi Vớ Hài Nữ Cổ Thấp Mang Trong Nhà,"       - Chất liệu vớ dày dặn, không dễ xù lông vải sau nhiều lần giặt   - Đa dạng chủng loại: vớ hài, vớ cổ ngắn, vớ cổ trung hoặc cao, vớ chùn các bạn thoải mái chọn lựa   - Sản phẩm sẽ được đ...",90000,90000,dropship,OEM,0,0.0,0,False,haopo,914,4,0,False,Root,2
1987,203202122, tất nữ cổ ngắn và vớ hài nữ nhiều màu siêu cute,Tất nữ cổ ngắn và vớ hài nữ nhiều màu - Tất - Vớ là một loại vật dụng đi vào bàn chân người vào mùa lạnh hoặc khi đi giày. - Những người thường xuyên đi bít tất thì khả năng chống thấp khớp khi đi c...,49999,47000,dropship,OEM,0,0.0,0,False,Shop Tậnnn Tâm,319,4,0,False,Vớ ngắn nữ,0
1988,197551442,"10 Đôi Tất lưới nữ hoa cúc, Tất nữ cổ ngắn M8 BOUTIQUE","Mô tả sản phẩm tất lưới nữ hoa cúc, tất nữ cổ ngắn : - Tất lưới nữ hoa cúc giao màu ngẫu nhiên - Tất lưới nữ hoa cúc dành cho mùa hè có cấu tạo phía trên là lưới thông hơi, phía dưới chất len gân chốn...",40000,40000,dropship,OEM,0,0.0,0,False,THANH PHÚC SHOP,364,4,0,False,Vớ ngắn nữ,0
1989,24074023,WZ007 - Tất chơi Golf - PGM Men Short Stockings,"1. Mô tả- Chất liệu: 99.99% sợi cotton- Màu sắc: trắng, đen, xám- Kích thước: tất cổ ngắn (05cm x 22cm)- Giới tính: tất nam - Mùa phù hợp: mùa xuân, mùa thu, mùa đông, mùa hè- Trọng lượng : 32,5...",95000,95000,dropship,PGM,0,0.0,0,False,PGM GOLF OFFICIAL STORE,1501,7,0,False,Thời Trang,7
1990,91973718, Hộp 10 đôi tất khử mùi Unisex chống hôi chân hàng xuất Nhật,"       Đợt này shop về 2 mẫu : tất cổ ngắn và cổ cao khách nhé    Đồng giá 65k/ hộp   Shop bán chuẩn loại loại 1 nhé (nếu lấy lẻ 5 cổ cao, 5 cổ ngắn sẽ ko có hộp khách lưu ý nha)   Hình ảnh và ...",75000,75000,dropship,OEM,0,0.0,0,False,TAKOKO SHOP,876,9,0,False,Root,1
1991,122069416,Set 5 Đôi Tất Hài Xuất Nhật,"       Tất hài được dệt bằng 95% Cotton Bamboo, kết hợp Nano phân tử Bạc giúp phòng chống mùi hôi, thoáng khí, thấm hút mồ hôi tốt.   --Khử mùi hôi: với công nghệ Nano Phân Tử Bạc giúp diệt khuẩn...",15000,15000,dropship,OEM,2,3.0,0,False,The Griffin,733,9,0,False,Root,15
1992,110694086,"COMBO10 đôi tất xỏ ngón G.VG chống nắng ,phòng lạnh _chất cotton dẹp","       combo 10 đôi Tất sỏ ngón cotton gvg có khả năng :   + Thấm hút mồ hôi nhanh chóng.   + Không bị xù lông khi giặt bằng máy, tính đàn hồi tốt và có độ bền cao, có chức năng kháng khuẩn v...",69000,69000,dropship,OEM,0,0.0,0,False,Bách Hóa Huong Trang 2019,798,8,0,False,Root,0
1993,93718116,Sét 10 đôi tất Lưới nữ thông hơi siêu mát,"       Tất nữ thông hơi đi mùa hè   Hàng sẵn tại kho sll   Lố 10 đôi- nhiều màu trộn màu ngẫu nhiên không chọn màu   Chất liệu cotton thấm hút mồ hôi, dệt kiểu lưới mới thông hơi thoáng khí, ph...",81200,81200,dropship,OEM,0,0.0,0,False,Shop đồ chơi Happy Toy 888,868,6,0,False,Root,0
1994,203202048,Combo 5 Đôi Tất Thể Thao Nữ Cổ Ngắn,"VỚ TẤT NỮ CỔ NGẮN - GIAO MÀU NGẪU NHIÊNMÔ TẢ SẢN PHẨM Vớ tất nữ cổ ngắn Vớ tất nữ cổ ngắn Chất dệt kim mịn co giãn 4 chiều đi cực thích, chị em nào hay đi giày thể thao thì loại này hợp quáĐối với ...",125000,100000,dropship,OEM,0,0.0,0,True,SEAGYMSHOP43,319,8,2696,False,Vớ ngắn nữ,0
1995,33518914,"Tất vớ Nữ cổ ngắn cao cấp, tất vớ tuần 7 ngày 7 đôi","Set 7 đôi Vớ Tất Nữ cao cấp sử dụng trong 7 ngàyTrọn bộ Tất vớ Nữ cổ ngắn cao cấp, tất vớ tuần 7 ngày 7 đôi là loại vớ cổ ngắn với tone màu nhẹ nhàng rất dễ để phối với giày thể thao, hoặc giày công ...",250000,129000,dropship,OEM,1,5.0,0,True,TABA,1448,9,3478,False,Thời Trang,5
1996,13568989,Set 7 đôi vớ tuần ngắn cổ,"Chất liệu 96% cotton, 4% spandexMàu sắc trẻ trungChất mỏng, thoáng mát và thấm hút mồ hôi cực tốtGiặt không bai dãoKhử mùi tối đa...",90000,90000,dropship,OEM,1,5.0,0,False,Viee Shop,1621,5,0,False,Thời Trang,1
1997,26091131,COMBO 2 Set Túi Vớ Nữ In Hình Gấu Brown (Mỗi Túi 10 đôi vớ),"COMBO 2 Set Túi Vớ Nữ In Hình Gấu Brown (Mỗi Túi 10 đôi vớ) - Tổng 20 đôi vớChất liệu vải mềm, nhẹ, co giãn 4 chiều, thấm hút mồ hôi, bền màuForm chuẩn, thiết kế tinh tếTất có độ đàn hồi cao, phần ...",54000,54000,dropship,OEM,0,0.0,0,False,Gia dụng tiện ích HH,1490,13,0,False,Thời Trang,0
1998,161393094,"Tất Ngắn Cổ Nữ BASIC, Xuất Nhật, Chất Liệu Cotton, Rất Đẹp, Nhiều Màu, Dày, Thoáng","       GIỚI THIỆU SẢN PHẨM:   - Tất Ngắn Cổ Nữ BASIC, Xuất Nhật, Chất Liệu Cotton, Rất Đẹp, Nhiều Màu, Dày, Thoáng   - Tất - Vớ là một loại vật dụng đi vào bàn chân người vào mùa lạnh hoặc khi đ...",87000,87000,dropship,OEM,0,0.0,0,False,VẬT DỤNG XANH HOÀNG MAI,578,9,0,False,Root,0
1999,136102962,Combo 10 đôi tất trơn tiêu ngắn cổ - Giao màu ngẫu nhiên,Tất trơn tiêu ngắn cổ chất liệu sợi tổng hợp co giãn. Tất dày dặn đi ôm chân. Phù hợp với cỡ chân từ 40 trở xuống...,94000,94000,dropship,OEM,0,0.0,0,False,Leemee 2000,680,3,0,False,Vớ ngắn nữ,0
2000,116370107,đôi tất hài công chúa, 10 đôi giá tốtShop chuyên sỉ lẻ đồ gia dụng mẹ bé đòi lót nam nữ bít tấ...,103000,103000,dropship,OEM,0,0.0,0,True,Bách Hóa Huong Trang 2019,770,2,0,False,Root,0
2001,184793467,Đôi tất tăng chiều cao tàng hình bí mật cho nam và nữ bằng silicon dẻo co giãn đa chiều - Tất độn gót chân giúp cao lên 3cm (1 đôi 2 chiếc),"- Chất liệu: silicon đàn hồi tốt, co giãn đa chiều, sử dụng được cho cả nam và nữ.- Phù hợp với mọi loại giày: giày thể thao, giày lười, sneakers cổ cao, ankle boots, boots cao đến gối…- Chất liệu s...",80999,80999,dropship,OEM,0,0.0,0,False,Vua Đồ Chơi 1501,466,5,0,True,Vớ ngắn nữ,0
2002,8519447,Jumsuit Ren Sexy Kèm Tất Lưới VN138 (Freesize),"Jumsuit Ren Sexy Kèm Tất Lưới VN138 (Freesize) giúp bạn trở nên quyến rũ và gợi cảm hơn cho những đêm tình yêu thêm nồng nàn, lãng mạn.Mang lại sự gợi cảm, váy ngủ mỏng vừa tôn lên vẻ đẹp nóng bỏng ...",125000,125000,dropship,OEM,0,0.0,0,True,CN TIÊU DUNG THÔNG MINH,1721,5,0,False,Thời Trang,1
2003,91196213,SET TẤT THỔ CẨM M11 KÈM TÚI ZIP,       HELLLO CÁC CẬU   SET 5 đôi TẤT THỔ CẨM M11 KÈM ZIP siêu xịn xò   hàng bao dầy dặn + loại 1   mềm mịn luôn   nam nữ đều đi được ạ   giá gồm 5 đôi tất   kèm túi zip   ...,135000,135000,dropship,OEM,0,0.0,0,True,Leemee 2000,881,4,0,False,Root,0
2004,128293443,Hộp tất Giáng Sinh,"       Hộp tất giáng sinh cực sang hịn mịn xinh làm quà giáng sinh tặng bạn bè , người thân hết ý lunnnn ạ ️️️ Tất cao cổ chất mềm mịn , ấm áp 1 hộp có 4 đôi rẻ nhất quả đất lunnn Các shop khác to...",89000,89000,dropship,OEM,0,0.0,0,False,Baotramstore,704,8,2399,False,Root,5
2005,963106,Combo 4 Đôi Vớ Nữ Donakein 9F4D4M01 - Nhiều Màu (Free Size)," Combo 4 Đôi Vớ Nữ Donakein 9F4D4M01 với nhiều màu sắc trẻ trung năng động mà không kém phần nữ tính kết hợp lớp vải co giãn tốt đem lại sự thoải mái, êm ái cho đôi chân và sự tự tin cho bạn. Thiết...",115000,115000,dropship,Donakein,6,4.8,0,True,Tất Vớ Donakein,2178,5,0,False,Phụ kiện thời trang nữ,86
2006,100848379,Tất hài tên công chúa set 10 đôi,"       BAO KHÁCH HỎI TẤT XINH NAY ĐÃ LỘ DIỆN RỐI NÁ   ️ren xung quanh mềm mại chun nhẹ nhàng ôm chân thon gọn ,đi giầy búp bê ,giầy thể thao ,giầy lừoi ưng lắm nhé    mát trời nhẹ nhàng các chế ...",103000,103000,dropship,OEM,0,0.0,0,True,Bách Hóa Huong Trang 2019,840,5,0,False,Vớ ngắn nữ,0
2007,118116140,Combo 10 đôi tất xỏ ngón gvg cotton chống nắng,"       combo 10 đôi Tất xo ngón cotton gvg có khả năng :   + Thấm hút mồ hôi nhanh chóng.   + Không bị xù lông khi giặt bằng máy, tính đàn hồi tốt và có độ bền cao, có chức năng kháng khuẩn và...",103000,103000,dropship,OEM,1,5.0,0,True,Bách Hóa Huong Trang 2019,757,2,0,False,Root,0
2008,83147696,Quần Tất 3D 6S Thật Chân - Loại 1,"       Quần Tất 3D 6S Siêu Thật   Tình trạng: Còn hàng   QUẦN TẤT 3D 6S SIÊU THẬT CHÂN [GIÁ LẺ 130K] Điểm đặc biệt của mẫu quần tất 3d 6s mới này bên trong có tông màu da, bên ngoài là màu đen...",89000,89000,dropship,OEM,0,0.0,0,False,siêu thi gia dung tien ich Manh Van,909,2,0,False,Vớ ngắn nữ,0
2009,137847102,Tất Vớ nam cổ ngắn SPEED khử mùi kháng khuẩn chống hôi chân HA-04 ,"       THÔNG TIN CHI TIẾT SẢN PHẨM   - Chất liệu: Chất liệu tất rất quan trọng. Một đôi TẤT NAM CỔ NGẮN   có chất liệu tốt sẽ giúp bạn cảm thấy thoải mái hơn. Thông thường, bạn nên chọn tất nam ...",89000,89000,dropship,OEM,0,0.0,0,False,Tiện Ích Home,675,9,2416,True,Root,2
2010,114291245,"COMBO 7 đôi tất nữ , vớ nữ 7 đôi 7 màu đi trong tuần hàng đẹp",       [MẪU TẤT TUẦN 7 NGÀY! MẪU ĐÔI CHO NAM VÀ NỮLoại đặc biệt => ĐẸP TỪ HÌNH ĐẾN CHẤT   ...,152500,152500,dropship,OEM,0,0.0,0,True,Xưởng Đồ Lót Hà Nội,783,3,0,False,Phụ kiện thời trang nữ,0
2011,146707362,(Ảnh thật ) combo 10 đôi tất hàn quốc xinh xắn nhiều màu rẻ vô địch,"       Tất cổ ngắn nữ Hàn Quốc với nhiều màu sắc bắt mắt nổi bật, không chỉ giúp giữ ấm, khử mùi mà còn là món đồ thời trang tiện dụng với các bạn nữ    Thích hợp với nhiều loại giày.    Chất li...",110000,110000,dropship,OEM,0,0.0,0,True,Kho Đồ Lót 1986,644,3,0,False,Root,0
2012,175790639,Set 10 Đôi Tất Hài Len Gân Nữ Vặn Thừng Mới 2020 Hot trend giá tốt,"       Cung cấp, sỉ thời trang trending Đồ lót, áo lót, quần lót, nội y, bikini giá tốt nhất thị trường.   HÀNG HOT HOT HOT    HÀI GÂN NỮ HÀN QUỐC   Nội Y Xanh : Cung cấp, bỏ sỉ Đồ lót, áo lót,...",108675,108675,dropship,OEM,0,0.0,0,True,Coco Land,512,7,0,False,Root,0
2013,179522937,"Túi 10 đôi tất gấu nữ ,cổ ngắn nhiều màu dễ thương vải cotton đẹp và bền kèm túi dây rút xinh xắn cute cho phái nữ","  -Túi 10 đôi tất gấu nữ ,cổ ngắn ,nhiều màu dễ thương ,vải cotton bền đẹp kèm túi dây rút xinh xắn   -Xuất xứ : Trung Quốc   -Chất liệu : cotton   -Màu sắc : nhiều màu khác nhau   -Đặc điểm nổi ...",99000,92000,dropship,OEM,0,0.0,0,False,CORAN STORE,489,10,2497,False,Vớ ngắn nữ,4
2014,43759989,Set 10 Đôi Tất Chân Nữ xuất Nhật - CB024,"Là loại vớ cổ ngắn với tone màu nhẹ nhàng rất dễ để phối với giày thể thao, hoặc giày tây công sở, chất liệu coton khử mùi thoáng khí, êm ái khi sử dụng.>> Đẩy đủ tag bao bì như ảnh ĐẶC ĐIỂM ...",88000,88000,dropship,OEM,0,0.0,0,False,Baotramstore,1379,7,2389,False,Thời Trang,1
2015,16869449,Combo 5 Đôi Tất (Vớ) Hình Thú - Cổ Ngắn,"Combo 5 Đôi Tất (Vớ) Hình Thú - Cổ Ngắn:Họa tiết sắc nét, màu sắc đa dạng, trẻ trung, hình ảnh vui nhộn.Thoáng mát và thấm hút mồ hôi cực tốt.Giặt không bai dão, không xù khi giặt máy.Phong cách ...",75000,75000,dropship,OEM,5,4.8,0,False,haopo,1572,1,0,False,Thời Trang,7
2016,146494229,Combo 10 Đôi Tất Nữ Co Giãn 4 Chiều Hình Hoa Cúc Nhiều Màu,"       Kiểu cách: Kiểu vớ nửa bàn chân đầy cá tính, free size.   Chất liệu: Thun cotton co giãn tốt, dùng lâu không bị chảy, mềm, nhẹ, thoáng khí, thấm hút mồ hôi.   Màu sắc: Đen, Trắng, Xám, Đỏ...",101000,88000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,643,7,2389,False,Root,0
2017,113483958,COMBO 10 TẤT HÀN QUỐC - VỚ NAM MANG GIẦY - CỔ NGẮN,"       Thành phần chính 100% cotton   ==>>Lưu ý khi mua hàng: Shop sẽ Giao Đều màu hoặc màu shop có. Tránh Khiều nại , khách hàng mua đọc kỵ giúp shop.   ----------------------------------...",100000,95000,dropship,OEM,0,0.0,0,False,Hitech07,787,6,2579,False,Root,0
2018,25075049,combo 10 đôi tất vớ hoạt tiết mặt cười ngộ nghĩnh,Với thiết kế hình mặt cười và các biểu cảm hết sức ngộ ngĩnh ở phía gót chân khiến đôi tất vớ họa tiết mặt cười này đang rất hot hit và được các bạn trẻ săn lùng thời gian gần đây. Tất vớ hoạt tiết mặ...,97000,97000,dropship,OEM,0,0.0,0,False,gia dụng bori 24,1502,17,0,False,Thời Trang,0
2019,71930352,Combo 50 đôi Vớ da chân mềm mại cho phái đẹp,"Tất da chân mỏng, dai, giúp che khuyết điểm bàn chân hiệu quả, không hề kén người dùng.Có thể sử dụng làm tất chống nắng cho bàn chân, hạn chế bỏng rát khi đi ngoài trời nắng.Dễ phối hợp cùng các tr...",144000,144000,dropship,OEM,0,0.0,0,True,MrsTruongShop,1050,8,0,False,Phụ kiện thời trang nữ,1
2020,139142694,Lố 10 đôi tất gân nữ cổ ngắn chât co dãn đẹp MÃ 1216-1217,       Ngoài tất ra em ko có gì bây giờ   Tất gân nữ mã 1216 và 1217 về số lượng lớn   Giá: 8x/ lố 10 đôi trộn màu   ...,99000,99000,dropship,OEM,0,0.0,0,False,KHO GIA DỤNG TIỆN ÍCH GIA ĐÌNH,670,7,0,False,Root,0
2021,115870222,COMBO 05 TẤT THIÊN THẠCH,<span;>TẤT XINH LẮM LUÔN_x000D_<span;>HÀNG CAO CỔ NAM NỮ ĐI ĐƯỢC HẾT Ạ_x000D_<span;>ĐI ĐẾN BẮP CHÂN NHA CÁC CẬU ƠI!!!_x000D_<span;>#TATCAOCO TẤT NHÀ T 100% COTTON NHA...,74000,74000,dropship,OEM,0,0.0,0,False,Leestore,775,4,2009,False,Vớ ngắn nữ,0
2022,122873601,set 10 đôi tất hài nữ đủ màu hàng loại 1,       set 10 đôi tất hài nữ đủ màu hàng loại 1 bảo đẹp chuẩn hàng chuẩn màu   chất len mịn thấm hút mồ hôi # gót có lớp băng chống tuột khi sử dụng   hàng về nhiều giá đẹp cho chị em   ...,58000,58000,dropship,OEM,0,0.0,0,False,shopbeebee8084,727,2,0,False,Root,0
2023,95248187,tất lười nữ trơn,"       Shop giao màu ngẫu nhiên k chon nhé các bạn   Thiết kế tinh tế, che phủ vừa đủ chân, giúp bạn thoải mái diện các dáng giày lười, giày búp bê, hài mà không bị lộ tất   Tất có độ đàn hồi ca...",26000,26000,dropship,OEM,0,0.0,0,False,BonBon House,860,5,0,False,Root,0
2024,71509410,Quần tất 3D6S kèm hộp xịn xò,"- Màu sắc: Đen- Size: Freesize thích hợp với người dưới 65kg- Quần thiết kế kiểu dáng thời trang, mix với nhiều trang phục khác nhau: Chân váy, quần short, áo from dà- Quần có lớp nỉ bên trong giữ ấm,...",83500,83500,dropship,LQ luxury,0,0.0,0,False,Thế giới sản phẩm,1054,5,3778,False,Phụ kiện thời trang nữ,0
2025,24005341,COMBO 5 ĐÔI VỚ NỮ XINH 0009,"Đa dạng mẫu mã, màu sắc-Phù hợp với mọi lứa tuổi....",100000,100000,dropship,OEM,0,0.0,0,True,Viee Shop,1510,1,0,False,Thời Trang,0
2026,176818333,"10 ĐÔI TẤT- VỚ CỦA NAM CỔ NGẮN SIÊU DÀY, ẤM, ĐỦ MÀU HÀNG DỆT KIM VIỆT NAM","       Là món phụ kiện không thể thiếu cho nam giới khi mùa đông về.   Tất (vớ) nam Trịnh Trung có các tính năng    khử mùi: công nghệ nano bạc diệt khuẩn, chống hôi 99%;   95% cotton bamboo (5...",95000,95000,dropship,OEM,0,0.0,0,False,Tổng kho đồ gia dụng QL,505,9,0,False,Root,0
2027,97362673,SET 5 ĐÔI TẤT NỮ THU ĐÔNG HÌNH GẤU ĐÁNG YÊU HOT,"       SET 5 ĐÔI TẤT NỮ THU ĐÔNG HÌNH GẤU ĐÁNG YÊU HOT    Chất liệu Cotton co giãn,mềm mại , độ dày vừa phải có khả năng thấm hút mồ hôi nhanh chóng là sự lựa chọn hoàn hảo mùa thu đông này    T...",102700,102700,dropship,OEM,0,0.0,0,True,Shop Đồ Lót Nam Nữ Thủy Đặng,852,9,0,False,Root,0
2028,169112535,Set 5 đôi tất kháng khuẩn xuất Hàn,       CÓ SẴN   QC427 Xinh xỉu các chị em ơiiii   Mùa nào thì team đi giày cũng cần đi tất đúng ko nào    Tranh thủ đang vợt ngay chục đôi để dành nhaa. Tất bây giờ ...,120000,120000,dropship,OEM,0,0.0,0,True,Shop Hoa Hồng Q9,547,4,0,False,Root,0
2029,104016395,SET 5 ĐÔI - TẤT VỚ HÀI REN CÔNG CHÚA,"       - Chất liệu cotton mềm nhẹ kết hợp ren giúp đàn hồi tốt, tạo cảm giác thoáng mát cho chân   - Freesize phù hợp với nhiều size chân.   ...",94000,94000,dropship,OEM,0,0.0,0,False,Bách Hóa Huong Trang 2019,827,5,0,False,Root,0
2030,113058578,SÉT 5 Đôi Tất Gân Nữ Nhiều Màu - CHILLHOUSE,       CHILL HOUSE - HỆ THỐNG ĐỒ LÓT CAO CẤP   Tất gân đã quá hot rùi khách ơi   Shop về thêm mẫu mới   Hộp 5 đôi tất gân   - Chất mềm êm chân   - đủ 5 màu như hình   Lưu ý: 1 hộp gồm 5 đôi ...,83000,83000,dropship,OEM,0,0.0,0,False,Chill House,790,7,0,False,Root,0
2031,72454387,Combo 10 đôi tất hoa cúc túi NHIỀU MÀU KÈM TÚI XINH ,"- Chất liệu: Cotton len- Màu sắc: Nhiều màu sắc- Size: Freesize thích hợp với các cỡ chân- Tất đi êm chân, không khó chịu cho người dùng...",98990,94000,dropship,LQ luxury,0,0.0,0,False,Công Nghệ July,1041,9,2552,False,Phụ kiện thời trang nữ,0
2032,107080732,Set 10 Đôi Tất Hài Ren Công Chúa Hàng Loại 1 Hàng Loại Đẹp,"       Uy tín đã được đảm bảo qua hàng vạn đơn hàng trên khắp cả nước   BAO KHÁCH HỎI TẤT XINH NAY ĐÃ LỘ DIỆN RỒI NHÁ   ️ren xung quanh mềm mại chun nhẹ nhàng ôm chân thon gọn ,đi giầy búp bê ,g...",71898,71898,dropship,OEM,0,0.0,0,False,Cua Đồng,816,6,0,False,Root,0
2033,98086010,Khăn Choàng Chống Nắng Đi Biển Có ống Tay Đa Năng Dành Cho Phái Nữ Cao Cấp AZONE - Vàng nghệ,"Khăn Choàng Chống Nắng Đi Biển Có ống Tay Đa Năng Dành Cho Phái Nữ Cao CấpKhăn choàng chống nắng có tay Hàn Quốc - Kiểu áo khoác mỏng nhẹ, trong suốt mang lại vẻ trẻ trung, năng động cho bạn gái.C...",89000,89000,dropship,OEM,1,5.0,0,False,Gia đình fashion shop,849,1,2416,False,Vớ ngắn nữ,3
2034,175793496,Hộp 10 Đôi Tất Chống Hôi Chân Hàng Xuất Nhật ( Loại 1 ) giá rẻ tốt,"       Cung cấp, sỉ thời trang trending Đồ lót, áo lót, quần lót, nội y, bikini giá tốt nhất thị trường.   - Hộp 10 đôi tất chống hôi chân loại 1   -- Tất khử mùi hôi với chất liệu từ vải thấm m...",119394,119394,dropship,OEM,0,0.0,0,True,Coco Land,512,6,0,False,Root,0
2035,113004933,"Tất, vớ nữ cổ ngắn gân tăm nhiều màu kiểu dáng vintage Hàn Quốc","Shopmevabe1688 mến chào và cám ơn Quý khách đang tham quan, mua sắm trên gian hàng trực tuyến của chúng tôiShop e giới thiệu mẫu tất nữ cổ ngắn kiểu dáng Hàn Quốc nhiều màu này cho các chị e nèTất len...",12000,12000,dropship,OEM,0,0.0,0,False,Mevabe1688,790,7,0,False,Vớ ngắn nữ,0
2036,707819,Vớ Tập Yoga Chống Trượt  Vo,"_x000D__x000D_  Vớ Tập Yoga Chống Trượt Vo  đính các hạt nhựa dẻo dưới lòng bàn chân, vừa có tác dụng chống trượt, vừa giúp massage bàn chân thư giãn khi tập. _x000D_ Thiết kế vớ dưới dạng 5 ngón r...",99000,99000,dropship,OEM,0,0.0,0,False,GreenNetWorks Group,2260,2,0,False,Thời Trang,6
2037,35928669, Combo 10 Tất Nữ Cotton Xuất Nhật Nhiều Màu CT5,"Combo 10 Tất cổ ngắn nữ cotton nhiều màu free size  Được làm từ chất liệu cao cấp có độ co giãn đàn hồi tốt không chỉ giúp thấm hút mồ hôi mà nó còn mang lại cảm giác êm ái, dễ chịu giúp đôi chân bạn...",124000,104000,dropship,OEM,2,5.0,0,True,haopo,1434,12,0,False,Thời Trang,0
2038,7321177,Combo 5 đôi tất vớ cổ ngắn hình thú mix màu dễ thương V11,"Combo 5 đôi tất lười mix màu ngộ nghĩnhTất vớ nữ với chất liệu siêu co dãn, đi rất dễ chịu, mát mẻ mà vẫn bền đẹp ngay cả khi giặt máy hay phơi nắng trực tiếpMàu sắc đa dạng, dễ thương. Các đường c...",75000,75000,dropship,OEM,0,0.0,0,False,haopo,1762,3,0,False,Thời Trang,2
2039,215399012,Vớ Tất nữ Cotton nhiều màu mẫu nhiều họa tiết Mẫu 4,"Vớ Tất nữ Cotton nhiều màu mẫu nhiều họa tiết Mẫu 4=====THÔNG TIN SẢN PHẨM- Chất liệu 100% cotton mang lại cảm giác mát, êm & thoải mái.- Không làm đau da.- Dạng cổ thấp.=====CHẤT LIỆU VẢI,...",30000,30000,dropship,OEM,0,0.0,0,False,mlot Store,209,5,0,True,Vớ ngắn nữ,0
2040,215399036,Vớ Tất nữ Cotton nhiều màu mẫu nhiều họa tiết Mẫu 3,"Vớ Tất nữ Cotton nhiều màu mẫu nhiều họa tiết Mẫu 3=====THÔNG TIN SẢN PHẨM- Chất liệu 100% cotton mang lại cảm giác mát, êm & thoải mái.- Không làm đau da.- Dạng cổ thấp.=====CHẤT LIỆU VẢI,...",30000,30000,dropship,OEM,0,0.0,0,False,mlot Store,209,6,0,True,Vớ ngắn nữ,0
2041,262598976,Bộ 3 Túi chia ngăn sắp xếp đồ lót tất vớ cá nhân khoa học tiện gọn dễ tìm,       Túi vải đựng đồ lót tất vớ cá nhân nhiều ngăn tiện gọn dễ tìm khay xếp chia ô đựng đồ để tủ quần áo   Túi đựng đồ lót là một trong những món đồ cần thiết có mặt trong vali hành lý của bạn ...,95000,95000,dropship,OEM,0,0.0,0,False,Kho hàng Phú Lợi,102,9,0,False,Root,0
2042,252012086,Combo 5 đôi tất vớ lười hài Unisex 5 màu thông hơi thoáng khí chống thối chân có silicon chống trượt MS06,        CAM KẾT CHẤT LƯỢNG TỐT SP GIỐNG HÌNH     Sản phẩm tốt nhất trong phân khúc giá.    Cam kết sản phẩm giống hình ảnh đến 99.999% - Khác biệt duy nhất là màu sắc do ánh sáng và độ phân giải...,86000,86000,dropship,OEM,0,0.0,0,False,Tiện Ích Home,151,9,2335,False,Root,0
2043,261941674,"Bộ tóc giả nữ Hàn Quốc nguyên đầu màu XÁM XANH , BEGIE + tặng kèm lưới ONLINE_SHOPPING_1102","       Màu sắc: màu XÁM XANH , BEGIE + Tặng kèm lưới    tự hào liên kiết với nhà sản xuất tóc giả và thời trang mang đến cho khách hàng nhưng sản phẩm , mẫu mới nhất với giá hợp lý nhất.Hãy Gọi n...",140060,140060,dropship,OEM,0,0.0,0,True,TÓC GIẢ NEW,110,10,3802,False,Root,0
2044,187365325,Vớ nam cổ ngắn xù 3 màu 3 đôi / 1 combo tất vải cotton cao cấp dày dặn - MENFIT,+ Tên hàng hóa: Vớ nam cổ ngắn 3 màu tất vải cotton cao cấp dày dặn MENFIT+ Tên và địa chỉ của tổ chức/cá nhân chịu trách nhiệm về sản phẩm: Công ty TNHH May Mặc Cương Tấn Phát. Địa chỉ 168 Đường 30/...,100000,100000,dropship,MENFIT,0,0.0,0,True,MENFIT,442,9,0,False,Root,0
2045,251772614,Pack 3 đôi tất công sở nữ kháng khuẩn khử mùi ONOFF 16AN23A001-16AP23A116,"Pack 3 đôi tất/vớ nữ ONOFF khô thoáng, thoải mái, công nghệ kháng khuẩn khử mùi.Thông tin sản phẩm:Chất liệu Cotton tự nhiên với chứng nhận nguyên liệu an toàn OEKO-Tex, mềm mịn và thấm hút mồ hôi, ...",99000,99000,dropship,ONOFF,0,0.0,0,False,ONOFF,152,1,2688,False,Vớ ngắn nữ,2
